NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
150000000428;2015;12;F;0;1;1;1;10;1;;0;;;;;;;;0;;;;3530508;Mococa;35;SP;1;1;1;1;237;233;241;245;501.3;592.6;533.2;490.2;ECDBBDBCCDBECCEBEEBBCBCCEDBCCBCDBDBDECBEBCBDB;CABDDEBCDCBDEEBCEABDCAEDABABBEDACEDEDCBACDEBE;EBDAA99999EBDCBDBEABAACBBEEADBDEEDCDAEBCDCBDCBCDEB;BEBBBDDDDCDBABBCDEDEACDDBDCBDCDBDDDDEBDABBACE;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;120;100;100;120;560;C;C;C;B;4;E;A;C;D;A;B;B;A;B;A;B;A;A;B;A;A;B;B;B;B;C;H;E;5;0;5;5;2;5;5;5;5;5;0;2;5;A;A;A;A;A;A;A;A;A
150000000442;2015;6;F;0;2;1;1;5;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;237;233;240;244;357.9;395;490.3;390.1;EDCBABCEADADCABADDABECBADCCDCACADBEDEBECAEBAE;ABADDCECEAEEABCEBBAECAACDBBEB*ECEAEDBEECDCCBA;CBABC99999BEDCCBAEDACCCAEDBBADBEEBEBDAADCEDBAADEBC;EDBADCEBDACABDEBDCEDACBEABCACDBCBCEEACABADBCA;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;120;120;100;20;500;H;E;A;B;5;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;B;A;A;C;C;E;5;5;5;5;5;5;5;5;5;0;0;5;5;A;A;B;A;A;A;A;B;A
150000000443;2015;4;F;0;3;1;1;3;1;;0;;;;;;;;0;;;;3305109;São João de Meriti;33;RJ;1;1;1;1;235;231;239;243;410.8;512.4;492.9;457.3;EDABAABCECADDEDCBCCBCCECBEACAECDEACDBECDDEABD;DEDAECDCEBDDADADACCAEECBBEACDECEADACDAEBBCCCC;99999ADDDABDABECECCDEDAEACABAADAECACAEEDAACBDCAEAC;EACCABDECECAACADADEADADCDAECCADEACDAEADBCCBCC;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;120;120;80;560;E;E;D;C;8;E;B;B;C;B;A;B;B;B;A;A;A;A;C;B;B;E;B;B;B;C;D;E;5;0;5;5;5;5;5;1;5;5;2;5;5;C;A;A;A;A;B;A;A;A
150000000444;2015;9;M;0;2;1;1;7;1;;0;;;;;;;;0;;;;4314407;Pelotas;43;RS;1;1;1;1;238;234;241;245;549.4;599.2;528;524.5;DBCEBAAECBDCDCBDCABBADCEDCDCDCBBADBECBDECAADC;EEACAEADECDCAEECBEBBCECADBBEEEBBCBCCBCEBDACDC;CBAAB99999EBDBDBBEABAABACCDCBBACEBEDACCBEADDECCEBE;BDACBDBCAAEADCDDDDCADEBDDEDEBADBBCEDAEDCBCEAE;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;120;120;120;100;580;C;E;C;B;4;D;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;C;B;B;B;B;F;D;4;0;4;5;5;5;5;0;0;0;5;5;;A;A;A;A;A;A;A;A;B
150000000008;2015;10;M;0;3;1;1;8;1;;0;;;;;;;;0;;;;2807600;Umbaúba;28;SE;0;0;1;1;;;242;246;;;330.8;403.2;;;ACDBA99999DBCEBCECACBDAEBCDCEABDAEBCBADBAEBCBDAECA;BDAEADBDEBDACEABDBECAEBDABDEBCADBECBCAECBEBCB;0;;;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;120;120;120;80;560;B;B;A;A;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;B;B;B;B;F;D;4;0;5;5;5;5;5;3;5;5;2;5;;A;A;A;A;A;A;A;B;A
150000000429;2015;9;M;0;2;1;1;3;1;;0;;;;;;;;0;;;;4315602;Rio Grande;43;RS;1;1;1;1;237;233;241;245;494.4;590.3;401.6;400.3;ACAAAABDEEDEBDBBAECAABDBDACCDDAECDEBCCCBACBAB;CEBBDEDADEEBABDCDEBACDBCABADADDBDEEEACAAADECA;BBCAA99999ACACAAAECAACBBBAAEDACBCDDAACCBAEBDAAAAEE;ADBDACCCDBDABBCBBADDCBEBCAEAECABECEEAECABBCEC;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;80;80;60;80;60;360;B;B;F;A;7;C;A;B;D;A;A;B;A;B;A;A;A;A;D;B;A;D;A;B;B;B;B;B;3;2;1;3;3;5;5;1;5;3;5;5;;A;B;B;C;A;E;C;C;A
150000000445;2015;11;M;0;2;1;1;10;1;;0;;;;;;;;0;;;;3552502;Suzano;35;SP;1;1;1;1;235;231;239;243;454.6;599.3;570.8;624.3;EAEECBCBEDBDDEDBEDEBCEEBACDCBBEECEEAEEBADBBCE;AEBEEDEAACDEDCDECABEEEDABACAEBECCDAADEAEBCBBB;AEEAB99999BDEBEAEEADBBAECABDABDCAADEADEDAECCEEACDE;DABACDAADEDDBEDACBDDDBADCACCDBDCCCAACBEEACBDC;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;120;120;80;560;D;B;C;B;4;I;A;C;D;C;A;B;A;B;B;B;A;B;C;B;A;D;B;B;B;C;F;E;4;0;5;5;5;5;2;5;5;3;2;1;1;A;A;A;A;A;A;A;A;A
150000000430;2015;11;F;0;3;1;1;10;1;;0;;;;;;;;0;;;;4121406;Realeza;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;B;G;F;D;2;B;A;B;D;A;B;B;A;A;A;B;A;A;B;A;A;C;A;B;B;B;A;E;0;0;5;5;1;5;5;3;5;0;3;5;;A;A;A;A;A;A;A;B;A
150000000431;2015;10;F;;1;1;1;6;1;;0;;;;;;;;0;;;;4302105;Bento Gonçalves;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;B;F;B;D;3;D;A;B;D;C;A;B;B;B;A;B;A;B;B;B;B;D;B;C;B;C;G;C;1;1;4;5;3;3;5;5;5;5;5;5;5;C;A;A;A;A;A;A;A;A
150000000446;2015;11;M;0;3;1;2;0;2;3;0;4115200;Maringá;41;PR;2;1;1;1;SECRETARIA ESTADUAL - PR;41;PR;4115200;Maringá;41;PR;1;1;1;1;235;231;241;245;549;570.4;457.7;375;DACDAAACCEDCBCDEBDACEDBDADACEDDAEDEBBDABDECDA;AEDDAEBABBBCEBDBACEDEECABADCEBCBAEEEABCDBCEBE;99999EBCACEEBCCDDCBADEBEDCECDBEEEDCDAEDCAEAACACBCE;DCACCDEBCEECADBCAABAEBEABCADCEABECDEBACDBDAEA;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;120;120;120;120;600;B;B;B;B;1;C;A;B;C;A;A;B;B;A;A;A;A;A;B;B;B;B;B;B;B;C;D;E;4;5;5;5;5;5;5;3;5;3;2;5;5;A;B;B;C;B;A;C;B;A
150000000447;2015;4;M;0;3;1;1;2;1;;0;;;;;;;;0;;;;3103405;Araçuaí;31;MG;1;1;1;1;236;232;240;244;424.6;587.6;534.2;426.1;DDEEEBEABDACEBEEAEDAECEBABDDABDABCECBDEBCDCAC;DECACBBDEAEAEEDDDABABECEADDCBEABBEBDBAEAEEACB;99999AAEDDBEDADEDAEAECECEDABEEACADBCAEBCBBDAAEBEAE;EBAEBBCCADEACACCDAADEDCBCCBDACDDABEECBBEECDDC;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;120;120;120;60;560;B;B;D;A;3;C;A;B;C;B;B;B;A;A;B;A;A;A;C;B;A;B;B;B;B;A;;;;;;;;5;5;5;5;4;5;5;;A;A;A;A;A;A;A;A;B
150000000448;2015;11;F;0;2;1;1;10;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;F;F;B;D;1;D;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;B;A;A;A;C;C;D;5;5;3;5;5;5;5;3;5;3;3;3;5;A;A;A;A;A;A;A;A;A
150000000548;2015;7;F;0;1;1;2;0;2;3;0;2304400;Fortaleza;23;CE;2;1;1;0;;;;2304400;Fortaleza;23;CE;1;1;1;1;238;234;242;246;487.2;572.4;562;377.9;DACEDABBBDDEDBDDEBCADACBBEDDDEEBCCDAEEDCDDABD;AAECAECEEBECDBECBEBCCDCEBABEEEADEAEBACBBABDDE;99999BBACDBAEDBDCDDCBBAEEDDEAACCDEBCEECDACACEBCCAE;DCCBCCDACDADEBCACBEDCBCEADBBADCBECDDBCDBADBEC;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;140;120;120;160;80;620;D;E;C;C;4;C;A;B;B;A;A;B;A;A;A;B;A;A;B;B;A;C;A;B;A;C;E;E;4;4;5;5;5;5;5;5;5;4;5;5;5;B;A;A;A;B;A;B;A;C
150000000449;2015;13;M;0;1;1;1;10;1;;0;;;;;;;;0;;;;4113700;Londrina;41;PR;1;1;1;1;235;231;239;243;416.9;601.9;583.7;337.4;ABCBCEEBDCDCACCEBECCCEEDCCECCCBBEDDDCECDDBBBC;AEAECBCCEADEBBDEAABCCDDDDEDEECCEACCBCBCBBCDAD;99999DADCCDDEBEAEECBBBEEDACCBEECEACEECCDACCCEDBDCE;CBCBECBACDCBDCBDECCDBCDBCBCCCBBCCBDCABDCBDDCB;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;120;120;120;600;C;C;D;F;3;C;A;B;D;B;A;B;A;B;A;B;A;A;B;B;A;D;B;B;B;C;F;E;5;0;5;5;5;5;5;5;5;5;5;5;5;A;A;B;A;A;A;A;C;A
150000000450;2015;10;F;0;3;1;1;8;1;;0;;;;;;;;0;;;;5208707;Goiânia;52;GO;1;1;1;1;238;234;241;245;548.5;605.9;583.5;563.3;DDBEBACDBEAEDDDDDBCAACBBCCACBCABCBBECDBCCADEC;BCACAEBEDBDDDEEBEABBAACACBCEEECDDCCCACBBABABE;DEAAC99999EBDBAABCAEEBCACCEADBBAEBEDABCCBABBDECBAC;DCCDBDCBDACABDCDDDAAEBBCDAEECDDAECBDADEBBBCEA;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;120;140;140;80;640;E;E;C;B;3;D;A;B;C;B;B;B;A;B;A;B;A;A;C;B;B;D;A;C;B;B;B;E;5;3;3;4;5;1;3;2;3;0;4;3;;B;A;A;A;A;A;A;B;A
150000000451;2015;8;M;0;1;1;1;6;1;;0;;;;;;;;0;;;;3504008;Assis;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;E;E;D;D;4;F;A;C;D;C;B;B;B;B;A;B;A;B;B;B;A;E;A;C;B;B;C;D;4;4;5;5;5;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
150000000452;2015;8;F;0;1;1;1;5;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;235;231;239;243;487.6;519.2;546;494.4;CDEDBDAAACDCBADCAADBCDCCBCEADBECECEAAAECDDABC;ACCEEABDECDEDCDABACECBABCAEBCECBECABBECBECBAD;BCEAA99999BDEBEEBACDBDBEDDBECBBBACAAECCDAECCCACDDB;BABEDACACDEBABDCDABBACCAEDEDABDCCDDCBBCECEBDE;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;160;120;120;120;120;640;C;E;C;C;3;B;A;B;B;A;A;B;A;A;A;B;A;A;B;B;B;C;B;B;B;A;;;;;;;;5;5;0;0;0;5;5;;D;A;A;B;A;A;A;A;A
150000000453;2015;4;F;0;1;1;1;2;1;;0;;;;;;;;0;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;237;233;242;246;694.2;724.7;663.2;799.5;EADDDCEEEDCEEABAEEBADBAADCDCAADDBECBBEDCACCDC;CABADEDACEBBCACCEAEBCBBCCBADBDEDCEEEAADECAEAE;CEDAA99999BAEDBECDDCEDCDABEDAECCDABCBACDABBEEBEDBB;DCDDCCCEBADDBBEBCCDEBAEACAACDBBDACCEACBBCDDEC;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;160;200;200;180;180;920;G;F;E;E;4;Q;D;D;E;A;A;B;A;B;A;B;A;B;C;B;B;D;B;D;B;A;;;;;;;;5;5;4;1;1;5;5;;C;A;A;A;A;D;A;A;A
150000000454;2015;11;M;0;3;1;4;0;1;;0;;;;;;;;1;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;50;MS;5002704;Campo Grande;50;MS;1;1;1;1;237;233;240;244;391.9;476.6;492.8;455.5;BDCEBDDADCEDDB*EBBEDCABEBDCAABCAEDBBCBAABDDEA;DEABDDCDBCCBAEDAEECACBCEEDACDEBDAEDBCBEAADCC*;CBCED99999AEDADB*CAAECEAEDBEECADDCBBECACEBEADECDAB;CDBCBBECDAEECABEACDEBCABDDECBDDBDAECCBAECDBAD;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;80;80;40;40;360;B;C;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A;B;A;E;5;5;5;4;5;4;4;1;4;5;0;5;;A;A;A;C;D;A;A;B;C
150000000455;2015;8;F;0;3;1;1;6;1;;0;;;;;;;;0;;;;3552403;Sumaré;35;SP;1;1;1;1;235;231;242;246;476;613.8;563.1;503.7;DECBEEACCABDECEAACDBC*DBDEEBADCAECADEABBCACEA;AAAEBDBCEDDEDBADABAEEECDCADEEBAECBDBBDCEBCABA;99999DDEDABDEBBECDCADAEECAECAECCAABCEBCABEAEDBECEB;DCBDABCEBDCCCBBBAEDEDEABAACBCEEBEECDBBCADADBE;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;120;120;120;80;560;B;B;C;B;4;E;A;B;B;A;A;B;B;B;A;A;A;A;B;B;A;C;A;A;A;C;E;E;5;4;5;5;5;5;5;5;5;5;4;5;5;A;A;A;B;A;A;A;C;A
150000000456;2015;6;M;0;3;1;1;6;1;;0;;;;;;;;0;;;;2611606;Recife;26;PE;1;1;1;1;235;231;239;243;551.3;615.5;591.3;647.3;DECCBEACDBEBAADADEEDCEECBABDBDEDEEEBECBDDCCEC;AEBEAABCECEECBAEBBBBEECCBADDEEEBECBEDAACBCBBB;99999DDDBCBBEBECECCDBBDCDEDAAEBCAADECACDAECCADABCC;DABBDEEADDCDEBCADABEAADAEDCCCCDDECEADECACEBDA;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;140;120;120;620;B;E;C;D;6;I;A;C;D;C;A;B;B;B;A;B;A;A;B;B;A;E;B;B;B;C;D;E;5;3;5;5;5;5;5;3;5;1;3;5;5;B;A;A;A;A;A;A;A;A
150000000457;2015;2;M;0;3;1;3;0;1;;1;;;;;;;;0;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;235;231;240;244;381.5;587.7;476;400.1;DDCCBACCDBAAEAECBACBABACABEEEDBEAEACBBDADBACC;DEAACEECCCDECBDCDECEEDEBBADAEDBEEBEBADABCCEAB;99999BBDDDDEDBADBAB.AABEEDBCEEEABDABCDCDBADBEECBCC;DBBCCCEDEECEBEDABECDECAEBBDDABDADCDBBBEABADDA;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;80;120;80;520;C;D;B;B;3;D;A;B;B;A;A;B;B;B;A;B;A;A;C;B;B;D;B;B;B;B;B;A;5;5;5;5;5;5;5;5;5;3;3;5;;A;A;A;A;C;A;A;A;A
150000000458;2015;6;M;0;2;1;1;5;1;;0;;;;;;;;0;;;;2307601;Limoeiro do Norte;23;CE;1;1;1;1;235;231;239;243;685.1;700.6;589.1;806.5;DCCCBDCAEDECBABDADBDDDEBBBBBABDCEADCEDBDEDCEB;AEAEADACEAAEDBDACBBECECCCADCEBCBAECCBDADCCABD;CDEAA99999BDCBECECEDBCDDAEBABBDEDCDEECEDAACCCBBBCE;EBCAADCADDAAEBCABBBEDBCEDACCCDDDECABDBEDEEACC;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;140;160;160;160;180;800;E;F;F;F;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;B;C;F;B;5;5;5;4;0;5;5;0;0;0;5;0;0;C;A;A;A;A;E;A;B;A
150000000459;2015;4;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;3522307;Itapetininga;35;SP;1;1;1;1;236;232;241;245;603.4;648.2;575.5;658;BEDCBDBBCCEABBABAECEECCCBAEDDCBDEBEAACDABEECA;DAACCBBDCECBEEDDCCBACBBECCDECBBEDDBADAEAEDAAA;EEAAA99999CBDEEBBBDCEBCBCCEABBBCEBCCAECCDEABBECECE;CDDEBBCCBEDAADBCACDADBACDEDAEBDBEDADCCBABBEAE;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;160;160;160;140;780;B;B;A;A;2;C;A;B;B;A;A;B;B;A;A;B;A;A;B;A;A;B;A;B;B;C;E;D;1;4;3;4;5;3;5;1;5;0;4;5;5;A;A;A;A;A;A;A;B;A
150000000460;2015;11;F;0;0;1;1;10;1;;0;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;237;233;240;244;469.1;634.4;531.2;520.3;ADDDCBEDCABEEEBBCCBBDBCCEEDBEBBACDABEDBABBEDB;CABDDEDAACEBEEBDCAEABBBCDBADBDDDEEDEDADAACEDE;99999ABDDDBEDDBBCADCCCCECDABDECDDBBBEDACEEDBAECBBE;EBBCBCCDCAEAEABDACDADDEAABACCCBDEDCADADCBAE*B;1;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;120;120;80;560;E;E;F;F;2;D;A;B;C;A;A;B;A;B;A;B;A;B;C;A;A;C;B;B;B;C;D;E;5;0;2;4;2;5;5;5;5;0;5;5;5;A;A;A;A;A;A;A;B;A
150000000461;2015;3;M;0;2;1;1;2;1;;0;;;;;;;;0;;;;3528502;Mairiporã;35;SP;1;1;1;1;236;232;240;244;555.3;679.2;664.9;481.1;EBDAEEDEDBDCBBDBAEDEEEBCAB*DACCDEBEEBAAEBBCEE;DACCCAADEECAEEEDCCBEBDCECCDECBBEDDEDEAEAEADAC;AACDE99999BEDDCEAABAECCBCDDEEDABEBBECAADEBDBCEDCDE;EBECAAECCAAEBDBAEBDDBAAEBACDBADBADEEDACECDCDD;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;160;80;120;120;40;520;B;B;D;F;2;C;A;B;C;A;A;B;B;A;A;B;A;A;B;B;A;C;B;B;B;B;B;C;1;0;5;4;0;1;5;3;5;0;0;4;;A;A;A;A;A;A;A;A;A
150000000462;2015;10;F;0;1;1;1;9;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;238;234;242;246;432.8;529.8;540.5;513.9;EABABBCBCEDBECDDEDAEBBDCDBEDDECBEABEBCADCBBCD;BDCEDACEEADDDEEAAEDCDEAAACEEEEECDCEBCEAEAABBA;99999CADDEBDEEBCEDECEDAECCDCAECCCACAECCADADBCEEBDB;DCCDBDEABDEDBBDBECACDEDACDAAEDADACDCDBDCCADEE;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;180;180;160;180;80;780;C;E;B;B;4;H;A;B;B;A;A;B;A;B;A;B;A;A;C;B;A;E;B;B;B;B;F;E;5;4;5;5;5;4;4;5;5;4;0;5;;A;A;A;A;A;A;A;A;A
