NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062
400000000509;2012;4;0;0;1;1;2010;;1;;;;;;;;0;;;;3305554;SEROPEDICA;33;RJ;1;1;1;1;142;138;148;152;547.6;577.2;487.2;555.6;CEACCEEAEEDABABEABAEABDCBBDBCCADCAECCCABCEACA;BEDECAEAAEDDEBCBCDEEEECEECEDCABCCAADACBECDDEA;ABDCABDCACABEBABECEDEDCEEAAEDDDAAAADAEEEADEDD;CDAEAACAEABEDDEEBAECBDDDECEECEBBDACAADBCDAADD;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;140;100;100;120;80;540;D;D;B;4;A;A;A;A;D;A;A;A;A;A;A;A;D;A;D;D;A;C;3;5;0;5;1;4;2;B;A;C;B;A;C;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000510;2012;5;0;0;3;1;2009;;1;;;;;;;;0;;;;2513406;SANTA LUZIA;25;PB;1;1;1;1;142;138;147;151;356.3;389;363.3;391.4;ECBECCCCCADBAEEADBACDDECDBCCBADCBBDDACEAEEADC;DDBDCABABEDEDBDDEECDCDEBAEEDDCEDDACADEDCBCDDC;BADBBBCCECBDACBEBACACEADCBBCBDDACDEACBBCDECCB;DCDACEEECBCBEAABCECCACBACEDCADCEBDCDAABCDABDA;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;80;60;80;80;0;300;E;C;B;5;A;B;A;A;D;A;D;A;A;D;D;C;A;D;D;D;A;C;4;5;3;5;5;5;3;B;A;A;B;A;A;A;A;A;B;;;;;;;;;;;;;;;;;;;;;;;
400000000511;2012;12;1;2;1;1;2003;;1;;;;;;;;0;;;;3549805;SAO JOSE DO RIO PRETO;35;SP;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;A;C;4;B;B;A;A;A;D;A;A;A;D;D;A;D;D;D;D;A;A;5;0;5;5;5;5;5;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000512;2012;14;0;1;1;1;2003;;2;;;;;;;;0;;;;3106200;BELO HORIZONTE;31;MG;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;C;C;E;5;D;B;B;A;A;A;A;A;A;A;A;B;A;A;D;D;B;A;0;5;5;5;5;5;5;C;A;A;C;B;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000513;2012;11;0;0;3;1;2009;;1;;;;;;;;0;;;;3550308;SAO PAULO;35;SP;1;1;1;1;141;137;147;151;416.8;619.2;558.6;356.8;AAEEBADECCEBDAACBDADDEABEACAEEACCADBAABCECEBE;DAEBAABDBEBDDEEEEDCEBABAECEAAAEACCCAEBCECABDA;AACCEAADACEADBDEBEAEABCDDBBBAEACBEDEDAEABACAC;AABBCCDDEEDDCCBCAABBDDEEDDCCAABBAACCDDEEA*BCC;0;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;140;100;140;120;80;580;E;C;B;1;C;B;A;D;A;A;D;A;A;D;A;B;A;D;D;D;A;B;5;5;0;5;5;5;5;B;A;A;B;A;A;A;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000514;2012;11;0;1;3;1;2003;;1;;;;;;;;0;;;;2211001;TERESINA;22;PI;1;1;1;1;141;137;146;150;491.1;572.6;568.7;534.7;ABADEEEDCCDDAEADDDAEBAACEEBDACEEABCDCDECBEDDC;AEEDAABDAECEECEAEECADCBACEBDAEEAABAEDBEECBAEA;ADBAEAADAEBDDEEBEEEECCECBEACDAEABCCBDEADCBEAE;EADEEEEDCCBCAAECDCBCDCBBEADCECDBB*CEDAADDCCBA;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;100;120;80;80;40;420;B;B;D;5;B;B;A;A;A;A;A;A;A;D;D;B;A;D;D;D;B;A;5;5;5;5;2;3;3;B;A;A;A;A;B;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000515;2012;7;0;0;3;1;2010;;1;;;;;;;;0;;;;2602308;BONITO;26;PE;1;1;1;1;143;139;147;151;412.7;498.8;467.7;496.1;EBDCABEBDBBDEBDCEBECADAEDEDDBADBADDAADCBEDBAE;ADBBEDBDAECDECABBDEBCADDCEEABCAEAEBEECDABDDAA;DDAEBECDAEABEADEBCEDCCDDEBBCECEADCEDCAABECEBD;CBBDDDBEBDEEEADBCBDBEDADBBADACADDBDDAADEDBCEC;1;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;100;80;80;100;40;400;B;C;B;2;C;B;A;A;A;A;D;D;A;D;A;A;A;D;D;D;A;A;5;5;5;5;0;5;5;A;A;B;B;A;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000516;2012;3;1;0;1;1;2011;;1;;;;;;;;0;;;;4219507;XANXERE;42;SC;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;B;G;4;A;B;B;A;A;B;B;D;A;A;A;C;A;D;A;D;A;A;5;4;4;4;4;5;4;B;A;A;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000517;2012;10;0;0;0;1;2005;;1;;;;;;;;0;;;;2919207;LAURO DE FREITAS;29;BA;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;G;B;E;4;A;B;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;A;5;0;0;5;5;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000518;2012;11;0;0;3;1;2004;;1;;;;;;;;0;;;;2704302;MACEIO;27;AL;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;B;D;6;A;B;A;A;A;A;D;A;A;D;D;C;D;D;D;D;B;A;5;2;2;5;5;5;5;B;A;A;B;A;A;A;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000519;2012;4;0;0;5;1;2010;;1;;;;;;;;0;;;;2307650;MARACANAU;23;CE;1;1;1;1;143;139;147;151;397.1;497.7;490.9;547.9;EDDDEADCEEEBACECEAEEEDAEDABEEEBDBEEEADBBEBDAA;AAEEEBDEBEADDEEEDCAACEDBBAEAECEBCEAEBCDCEBECA;ADDAACBDABBEBEACBEAEDEBDDCBDEEEEDACEBDBCAADAE;ACDCAEBEAACCEABECAEECCECCCADACCBBBADBAEADADAA;1;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;120;140;120;120;120;620;I;B;A;4;A;B;B;A;D;D;D;D;A;D;D;C;D;D;D;D;A;C;3;4;0;2;0;5;4;B;A;A;B;A;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000520;2012;3;1;0;1;1;2011;;1;;;;;;;;0;;;;3513009;COTIA;35;SP;1;1;1;1;141;137;148;152;372.6;390.1;507.7;544.6;CAEEBACCABDECAACEDCBBDECEDBCDBDEACBBDEACEDABC;ABDACDDCAEDBECADEEACDDCEAABEBBDADCBCDDAEDAAED;BADAEBDCBADECBABDEBBEDCEACCECCDDDABBAEECADDAD;BCADCAEAEBBEBBEEBDDBBCBCCCADBECADACDEBBDDAEBD;0;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;140;120;100;60;20;440;D;D;A;4;A;B;A;A;A;A;A;A;A;A;A;C;A;D;A;D;C;A;5;0;0;5;5;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000521;2012;3;0;0;1;2;;2;1;3304557;RIO DE JANEIRO;33;RJ;4;1;1;0;;;;3304557;RIO DE JANEIRO;33;RJ;1;1;1;1;142;138;145;149;508;636;586.2;484.1;DEEDAACAEEDAEEDDEBBEDEBBDEDBAEBDAEECABBCCCAEB;CEBECAEEAABBEBCBCAEEEECBBEDDCECADBCBABADBDBEE;DBBACEAAEBEBEEADEEAECDDCABBCDABCADADCDDEEAADA;ADECEACEEBADCEBCDAACACACEDEDBACBBECCABEEECBAC;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;140;160;140;140;140;720;E;E;F;4;A;B;C;A;A;A;B;A;A;D;A;B;A;A;D;D;A;A;5;5;2;5;3;3;2;B;A;A;F;A;C;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000522;2012;5;1;0;1;1;2009;;1;;;;;;;;0;;;;3549706;SAO JOSE DO RIO PARDO;35;SP;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;C;B;4;A;A;A;A;B;A;A;A;A;A;D;C;D;D;D;D;A;B;4;0;0;3;0;5;4;B;A;A;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000523;2012;15;1;1;1;4;;;;;;;;;;;1;IF RS - CAMPUS RESTINGA;43;RS;4316907;SANTA MARIA;43;RS;1;1;1;1;141;137;146;150;473.9;454.6;459.1;407.2;EDDEEEDCCCBCDCCAEEAACCDAEBCADEECACCBDEAAACEED;DAAACADDBDDADAEEDDEDDBBDDABEDDADEDCDAEBEBCCDE;ADADEDCCDBBDEEEACBECDCCCCAAAAEBABEAEACAEEBDAC;ACBEAEBDBBCDACECECDCAAEBDCCEEDACECABBDEDCACDC;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;B;;;;;;;A;A;D;3;C;B;B;B;A;A;A;A;A;D;A;C;A;A;A;D;B;A;4;5;4;5;3;5;2;C;A;A;F;E;A;A;A;A;A;B;;;;;;;;;;A;B;B;B;B;B;A;A;B;B;B;B;B
400000000524;2012;12;1;1;3;3;;;;;;;;;;;1;IF MG - CAMPUS GOVERNADOR VALADARES;31;MG;3119401;CORONEL FABRICIANO;31;MG;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;B;B;C;5;D;B;A;A;A;A;D;D;A;D;D;A;A;D;D;D;A;B;5;5;0;4;3;5;1;C;A;A;F;E;A;A;A;B;B;A;A;A;B;B;B;A;B;B;B;B;B;B;B;B;B;A;A;A;B;B;B;D
400000000525;2012;11;1;0;1;4;;;;;;;;;;;1;IF SP - CAMPUS SÃO ROQUE;35;SP;3550605;SAO ROQUE;35;SP;1;1;1;1;143;139;145;149;385.6;503.3;391;319.6;EBDCAEBECEEBBDBCBAACBECDBCBEDABCBDDCDBCADBDBE;AABCEECAAABEEDEBBCEEEAEADDAECBBECECEBCBDECECA;DDDECBACBDCCDCBEBEBCBDBDECBADBDBDBDEACDBCDBDA;ABECBDBDBDBACBCBCBADBAEACBDBABACBDBDBCACB*BBD;1;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;B;;;;;;;D;C;C;4;A;B;A;D;D;D;D;D;D;D;D;A;D;D;D;D;A;A;5;5;5;5;5;5;5;C;A;A;F;E;A;A;A;A;A;B;;;;;;;;;;A;B;B;B;B;B;B;B;B;B;B;B;G
400000000526;2012;6;1;0;1;1;2009;;1;;;;;;;;0;;;;3549904;SAO JOSE DOS CAMPOS;35;SP;1;1;1;1;143;139;148;152;502.5;567.4;584.4;588;EEDCABEAAEBEBAACDDCCEDBBDECBEABABBEEEEBCBCEEA;AADEEDEEEEBEDCABDBECDDDAAAEEBCBBCEAEDAAEEEECA;BDBADAAAAADAEBBAABBDEBDBDBAEDEADDBDAEDEEEEDED;CCBDCABAEABAAAEDEBBBACDEDADDDEDBECAEEDAADBCDA;0;EEDABAEBCBAEEABDCDCDCDDABECEEBEBACBBACEDABECC;AABDEEEEEACEBCEBDBDDCCDDAECABEEECDACEADAEEECA;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;180;140;120;180;120;740;G;G;Q;4;A;B;C;C;C;C;C;B;B;B;C;C;A;A;B;C;C;C;5;5;5;5;5;0;0;B;A;C;B;A;C;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000527;2012;11;1;0;3;1;2003;;1;;;;;;;;0;;;;3201506;COLATINA;32;ES;1;1;1;1;141;137;145;149;516.3;551.6;549.7;606.3;EAEDEEDCDDBAEBCDEBCABAECEEADCBBDDBCDAADCCCEEC;CAECDDBDBEBEDCEECEBCBABACECDACEBBAEAEDBECCCBB;BAAECBACEBEEEEADABAEDDCCECADDDCEAADBBCDDEAADA;DADEEABEEEDBCAECDBCBACAAAECCBECEDADDABD*AADAA;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;160;120;120;120;0;520;C;E;E;3;C;B;A;A;A;A;D;A;A;D;D;C;A;D;D;D;A;A;3;2;2;5;5;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000528;2012;7;1;0;3;1;2008;;1;;;;;;;;0;;;;2307304;JUAZEIRO DO NORTE;23;CE;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;C;E;D;3;A;B;B;A;A;A;D;D;A;D;A;B;A;D;D;D;A;B;1;5;0;5;5;5;5;B;A;C;B;A;C;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000529;2012;9;0;0;1;1;2005;;1;;;;;;;;0;;;;2604106;CARUARU;26;PE;1;1;1;1;142;138;146;150;525.4;612.5;592.3;403;CBEBDEDAEBDCCAACECBECCCCEBEEDEECDAADCEDCCDDEE;EBDECAEAAABEEBCBEDEAEECBBEDAAEADDAEBABABADAEE;BDBCBBADADBDCEDBEEEDEADDBCAEBDCAAACDEEBABBCAD;EADEEBCDDCEACCCCDBBCBBDBDBBACDAECEBBCAACC.BEC;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;ADDBBADACBAADAEBDDCEBEEEDECDABEACBDBAAAADEDAABAEAD;EABEEECBDADEDCCCBDEBDECDBCAEEBEDBDEDADBDDCABA;P;180;180;140;140;80;720;B;B;E;3;A;B;B;A;D;B;D;D;A;D;A;C;A;A;D;D;B;A;4;3;5;5;0;0;0;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000530;2012;3;1;0;1;1;2011;;1;;;;;;;;0;;;;2111300;SAO LUIS;21;MA;1;1;1;1;144;140;148;152;478.2;542.4;554;337.3;CEABEBCCDACBBDDBCBACEACABBEBADCDCABEDCCBAAAEA;CBCBADDBDEEEADBAEBEBAACEDDEEBBEAABDDEABDAEEDB;DBDEABADAADADBCACEBEBDDCCBAEAEADDCAEDBEAACEDE;BADEABAADBADBADBCDBDACACCBEDAEDCABDEBAECDEABD;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;BDBADAADCBAABAADAEBAAAEBEEDDCABEEDECDDBAACBAEADDED;CCCBCABAEABEAEEEEDEDAADEDCBDDEBDECDBCBEDBDBDD;P;120;140;140;100;120;620;C;E;B;4;A;B;B;A;A;A;D;A;A;D;A;B;A;D;D;D;B;B;5;3;0;5;3;5;1;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000531;2012;2;0;0;3;3;;;;;;;;;;;0;;;;3505708;BARUERI;35;SP;1;1;1;1;144;140;147;151;474;420.6;531.4;447.5;CEDDECDABDCAEDDEBCBAAEDCEDBECABAECDCBCEEDCADA;ADDEABBDEACDCABDECDAEBDBDEDCBADCABDAECAEDEBAC;DBCBCACDADCEACAEBEDBAEDDCCEBDBACEBDABDDECADCA;BDCBADBCBBACEBBEABDCECDBCAABCEDBABDDCDEDCABED;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;140;140;100;140;60;580;C;E;D;2;B;B;C;A;A;A;A;A;A;D;A;B;A;A;A;D;A;C;5;5;0;5;5;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;
400000000532;2012;16;0;1;3;1;2003;;1;;;;;;;;0;;;;3304557;RIO DE JANEIRO;33;RJ;1;1;1;1;144;140;147;151;522.8;607.8;513.2;554.3;DAECECBAABDCEBDDCCDABEACCCEEABBBCECBBBECBADCE;CEBEDDDAEEEAAABDDBADBCBEDEDAEDECACBCEECDBEDED;ADBDCEADBBEDABAEAEDBACDDDCECDCACBDDBBBEBEADAC;EEDBDEEADCEDEABBCCEEBCBABBCCACCBEBDAEBDDCBBAE;1;DDABECEEBEBCEEDABDDABAEBCBAEEACDCDACBCCBEBACE;CEBDDCDAECEAAABDDBABEEEEEEECEBECACDCDAADAEECE;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;180;200;200;160;160;900;I;B;E;4;A;B;A;A;D;A;D;A;A;A;A;B;A;A;D;D;A;B;5;5;3;5;5;5;5;A;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000533;2012;11;1;1;4;1;2003;;1;;;;;;;;0;;;;3505708;BARUERI;35;SP;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;A;B;D;3;B;B;A;A;D;A;A;A;A;D;D;A;A;A;A;D;A;A;1;0;1;1;1;1;1;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000534;2012;8;0;0;1;1;2006;;1;;;;;;;;0;;;;3549706;SAO JOSE DO RIO PARDO;35;SP;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;E;D;D;5;B;B;C;D;D;B;C;A;A;A;A;A;A;D;D;D;B;A;5;0;0;5;5;5;0;B;A;A;B;A;A;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000535;2012;5;1;0;1;1;2011;;1;;;;;;;;0;;;;4314902;PORTO ALEGRE;43;RS;1;1;1;1;142;138;147;151;416.4;488.6;470.8;330;BDECABEEEBDDEBADACDDEBBBBDBAACADADECBDDCCDAAE;BEBECACADABBEDBBDCADEEBBEACCCBACCCAAAACBAEBDA;BCBBCAACACDBDDAECACEEABADCECEEDEEAEEBBBCDBEAE;BACBCEAADCDADABBBCDCBBCDABCCBDDBBCCDAEEAADADA;0;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;140;100;100;80;20;440;B;D;G;4;B;B;C;B;B;A;B;A;A;A;A;A;D;D;A;D;A;A;5;5;5;5;5;5;5;C;A;B;B;A;B;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000536;2012;10;0;0;1;1;2004;;1;;;;;;;;0;;;;2403251;PARNAMIRIM;24;RN;1;1;1;1;141;137;147;151;406.7;630.6;609.2;554.9;EBDDDDDDEADBDECDEAAADADEEEAEBEBEEDECBAEAEBCCE;EADBAADDADBBDEEDBECEBDBCDCEDACAABDAEAEAECACEE;ADBACAADABAEAAAEBADDABEDDCEEEEDCBCCDCBEEDEEAD;AECBEDEACCCDEABEDEDBEBCEACAAACCEEECDBBBDAADEA;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;ADDBBADABCAADAAABAAAEBEDEABEDDCEBEEACBCDDBADEDAEAD;DEBDDEDAADEDEABEAEEEECCCBCABACBDBEDBDBDDECDBC;P;160;160;180;160;40;700;A;C;C;4;C;B;A;A;A;A;D;D;A;D;D;B;A;D;D;D;A;B;0;0;0;5;0;5;4;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000537;2012;13;1;0;1;1;2003;;1;;;;;;;;0;;;;5002704;CAMPO GRANDE;50;MS;0;0;0;0;;;;;;;;;;;;;;;;;;F;;;;;;;I;E;B;2;E;B;A;A;A;A;A;A;A;D;D;A;D;D;D;D;A;A;5;5;5;5;5;5;5;D;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
400000000538;2012;5;0;0;2;1;2009;;1;;;;;;;;0;;;;2501104;AREIA;25;PB;1;1;1;1;141;137;145;149;568.5;693.9;608.7;427.1;BAEEEEDABADDADADCBAEEEAC*EEEDCBEEEBBBACCBEDBE;EADBAABDCEBCDBEDEECBBCBACCEDAECAAEEBAECECACEA;DEBEAAACEBEBEEAEADBABDCCEDEEDEBEACBBEADADEADA;EDEEDAAEECCEEEEEEEEEEEEDEEEEEEBEEEEDEEEEEEEEE;1;BAEBEEDABDDDABCCBAEEACDCDECEACBDACCBEBACEEBEB;EADBAABDCEBDDCEEEECEBCDADCEDAECABEEEAEEECACDA;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;140;140;100;100;100;580;C;C;D;3;A;B;B;A;A;A;A;D;A;D;D;B;A;D;D;D;B;C;3;4;0;5;0;5;1;B;A;B;B;A;A;A;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
400000000539;2012;11;1;1;3;1;2003;;1;;;;;;;;0;;;;2304400;FORTALEZA;23;CE;1;1;1;1;142;138;145;149;483;432.4;537.4;428.8;DEEABCDACEDDEABDBCAEDCBDDDAADDEDDEECEDDCCBAEC;BCDECACEBADCEDBEABEDDDDBEBDCBECCDDCAEACEBABDE;DDDEDEBADBEBEACECCAAADDCECCCDDBCACBBBEDDEABDA;BEBCEEBBCBDDBCDDBCDBCCACDCEABECEAAECBAEEDAABC;1;CBABDDACEEDABAEBEEAECEACBDDABEBEBBACEBECCCDCD;CEBECAEAAABDDBCDCEEEEECEBDDCCDAADAEEABEEEDAEC;DBBADDAABCAAAEBEBEEAEADAABDDCEDECDABEACBDBADEDAADA;ADEDEABEEECCCBDEDACBDCABADEBDAEEDBDDECDBCBEDB;P;140;100;120;120;100;580;B;A;B;3;D;B;B;A;A;D;D;A;A;D;D;A;D;A;D;D;A;A;5;4;4;5;5;5;5;B;A;B;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
